User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,engagement,Purchase_Frequency_norm,Total_Spending_norm,engagement_norm,implicit_rating,AgeBucket,IncomeBucket,category_id
#587,62,Male,Suburban,56598.0,Travel,22,9,163,1659.0,Health & Beauty,543.0,34,False,577.0,1.0,0.309773720922471,0.9030222095038235,0.6797003953654943,55-64,Low,3
#588,59,Male,Suburban,61814.0,Travel,26,5,163,1607.0,Health & Beauty,219.0,33,True,252.0,0.5555555555555556,0.29892700997897403,0.3863372601389485,0.4231508805044332,55-64,Medium,3
#589,56,Male,Suburban,110751.0,Food,11,1,183,4171.0,Apparel,12.0,26,True,38.0,0.1111111111111111,0.833753295731402,0.046120093480230835,0.42980099242715397,55-64,High,0
#590,31,Female,Rural,145118.0,Sports,8,2,101,2163.0,Electronics,415.0,2,False,417.0,0.2222222222222222,0.4149033808363648,0.6486542344318851,0.3515719448195527,25-34,High,2
#591,48,Female,Urban,95330.0,Sports,12,5,186,3742.0,Home & Kitchen,32.0,23,True,55.0,0.5555555555555556,0.7442679304475519,0.07314669083162428,0.5922352377845608,45-54,Medium,4
#592,22,Female,Suburban,141347.0,Fashion,8,3,91,2100.0,Apparel,160.0,41,True,201.0,0.3333333333333333,0.4017621733471281,0.3052574680847681,0.36131872481468447,18-24,High,0
#593,52,Female,Urban,118745.0,Sports,11,5,190,1394.0,Books,237.0,22,True,259.0,0.5555555555555556,0.25449721322964985,0.3974658590483458,0.40427033185817707,45-54,High,1
#594,40,Male,Urban,107960.0,Technology,22,0,140,4165.0,Home & Kitchen,181.0,34,False,215.0,0.0,0.8325017521609985,0.3275146659035627,0.40737725506280564,35-44,High,4
#595,46,Female,Rural,83278.0,Fashion,20,9,51,2852.0,Health & Beauty,558.0,15,True,573.0,1.0,0.5586223008376998,0.896663010127025,0.7910463363896674,45-54,Medium,3
#596,60,Male,Urban,75077.0,Technology,8,0,28,1853.0,Apparel,341.0,10,False,351.0,0.0,0.35024029636551746,0.5437274447147105,0.21198087783595393,55-64,Medium,0
#597,28,Male,Urban,132782.0,Food,29,2,26,4310.0,Health & Beauty,458.0,15,False,473.0,0.2222222222222222,0.8627473884457497,0.7376830257070635,0.5620046273712938,25-34,High,3
#598,35,Male,Rural,142046.0,Travel,8,7,170,1703.0,Health & Beauty,80.0,42,False,122.0,0.7777777777777777,0.31895170710543,0.1796632803929985,0.5114945962367433,25-34,High,3
#599,64,Male,Suburban,122932.0,Food,26,7,85,1422.0,Health & Beauty,473.0,29,True,502.0,0.7777777777777777,0.26033774989153285,0.7837872211888524,0.545530709570075,55-64,High,3
#600,29,Male,Urban,91906.0,Travel,17,3,186,2541.0,Electronics,112.0,23,False,135.0,0.3333333333333333,0.4937506257717852,0.2003306783675935,0.3922208494340627,25-34,Medium,2
#601,26,Female,Rural,29528.0,Food,20,5,193,1198.0,Health & Beauty,292.0,17,True,309.0,0.5555555555555556,0.213613456596469,0.47695585125832657,0.3938216405942437,25-34,Low,3
#602,27,Female,Urban,113812.0,Sports,20,7,72,1605.0,Books,383.0,9,True,392.0,0.7777777777777777,0.2985098287888395,0.6089092383268947,0.5452203467876673,25-34,High,1
#603,61,Female,Urban,70100.0,Technology,23,6,140,1226.0,Books,17.0,36,True,53.0,0.6666666666666666,0.219453993258352,0.06996709114322507,0.4057510060805809,55-64,Medium,1
#604,34,Female,Suburban,129869.0,Travel,16,6,116,396.0,Home & Kitchen,493.0,9,True,502.0,0.6666666666666666,0.046323799352534785,0.7837872211888524,0.39922443182752587,25-34,High,4
#605,55,Male,Urban,28179.0,Fashion,14,3,58,3149.0,Health & Beauty,331.0,16,False,347.0,0.3333333333333333,0.6205737075726729,0.5373682453379119,0.482994992941494,45-54,Low,3
#606,24,Female,Rural,68781.0,Technology,11,8,64,2325.0,Health & Beauty,486.0,36,False,522.0,0.8888888888888888,0.4486950572372593,0.8155832180728446,0.6834710975640511,18-24,Medium,3
#607,63,Male,Urban,75267.0,Fashion,7,9,163,4454.0,Apparel,406.0,48,True,454.0,1.0,0.8927844341354336,0.7074768286672708,0.9225006782276722,55-64,Medium,0
#608,30,Female,Suburban,102379.0,Technology,16,5,108,3887.0,Electronics,117.0,33,False,150.0,0.5555555555555556,0.7745135667323031,0.22417767603058772,0.6209488726325951,25-34,High,2
#609,57,Male,Suburban,43952.0,Technology,13,2,61,2196.0,Home & Kitchen,555.0,31,False,586.0,0.2222222222222222,0.42178687047358404,0.91733040810162,0.3815371325232748,55-64,Low,4
#610,59,Male,Rural,73798.0,Food,27,4,109,3709.0,Health & Beauty,115.0,6,False,121.0,0.4444444444444444,0.7373844408103327,0.1780734805487989,0.5496303464195297,55-64,Medium,3
#611,26,Female,Suburban,118696.0,Travel,15,4,126,2308.0,Apparel,549.0,10,True,559.0,0.4444444444444444,0.44514901712111604,0.8744058123082304,0.48775763893532526,25-34,High,0
#612,44,Male,Urban,130434.0,Travel,24,4,127,275.0,Electronics,547.0,16,False,563.0,0.4444444444444444,0.02108433734939759,0.8807650116850289,0.2975644529757318,35-44,High,2
#613,19,Male,Suburban,70939.0,Technology,16,7,16,2602.0,Home & Kitchen,336.0,4,True,340.0,0.7777777777777777,0.5064746520708874,0.5262396464285147,0.6305375580747508,18-24,Medium,4
#614,22,Female,Rural,49516.0,Sports,27,8,55,4099.0,Home & Kitchen,336.0,22,False,358.0,0.8888888888888888,0.81873477288656,0.5548560436241078,0.8239162521613628,18-24,Low,4
#615,46,Male,Suburban,76526.0,Sports,21,8,55,1767.0,Health & Beauty,147.0,13,True,160.0,0.8888888888888888,0.332301505189734,0.24007567447258388,0.5735432447826387,45-54,Medium,3
#616,54,Female,Suburban,30449.0,Fashion,23,5,109,4471.0,Home & Kitchen,122.0,16,True,138.0,0.5555555555555556,0.896330474251577,0.20510007790019236,0.6738587212032289,45-54,Low,4
#617,55,Female,Suburban,70290.0,Fashion,24,5,153,2645.0,Apparel,81.0,29,True,110.0,0.5555555555555556,0.5154440476587792,0.1605856822626031,0.4980083896727109,45-54,Medium,0
#618,36,Female,Rural,146688.0,Food,9,8,161,775.0,Home & Kitchen,375.0,6,False,381.0,0.8888888888888888,0.1253796348830224,0.5914214400406989,0.51556297970143,35-44,High,4
#619,25,Male,Suburban,106661.0,Technology,3,3,198,1923.0,Books,570.0,26,True,596.0,0.3333333333333333,0.3648416380202249,0.9332284065436162,0.40750157776346285,18-24,High,1
#620,62,Male,Suburban,92954.0,Fashion,19,5,63,1456.0,Apparel,63.0,11,False,74.0,0.5555555555555556,0.2674298301238194,0.10335288787141698,0.3806787123428604,55-64,Medium,0
#621,18,Male,Urban,42746.0,Fashion,20,3,71,3172.0,Electronics,504.0,24,True,528.0,0.3333333333333333,0.6253712912592196,0.8251220171380423,0.5139292827804531,<18,Low,2
#622,39,Female,Rural,87990.0,Technology,5,0,138,3359.0,Electronics,449.0,29,False,478.0,0.0,0.6643777325367953,0.7456320249280616,0.3735331821343641,35-44,Medium,2
#623,34,Male,Suburban,78810.0,Food,10,6,58,646.0,Health & Beauty,428.0,3,True,431.0,0.6666666666666666,0.09847144811934719,0.6709114322506796,0.4114032948787742,25-34,Medium,3
#624,24,Female,Rural,138362.0,Fashion,17,9,34,2183.0,Health & Beauty,427.0,10,False,437.0,1.0,0.4190751927377098,0.6804502313158773,0.7066288598635572,18-24,High,3
#625,42,Female,Suburban,103297.0,Food,15,5,19,2140.0,Books,421.0,1,True,422.0,0.5555555555555556,0.4101057971498181,0.6566032336528831,0.5002079320827064,35-44,High,1
#626,62,Male,Suburban,35223.0,Travel,23,8,127,4634.0,Electronics,322.0,43,True,365.0,0.8888888888888888,0.9303307412475386,0.565984642533505,0.8752472978147429,55-64,Low,2
#627,21,Female,Suburban,92237.0,Food,25,6,153,1852.0,Electronics,166.0,26,True,192.0,0.6666666666666666,0.3500317057704502,0.2909492694869716,0.4866091945453997,18-24,Medium,2
#628,53,Male,Urban,22597.0,Sports,8,6,195,1715.0,Electronics,590.01,12,False,602.01,0.6666666666666666,0.321454794246237,0.9427831036072558,0.5389329677715322,45-54,Low,2
#629,23,Male,Urban,85677.0,Sports,15,1,166,1949.0,Electronics,461.0,14,True,475.0,0.1111111111111111,0.3702649934919734,0.7408626253954628,0.29070550961093433,18-24,Medium,2
#630,48,Male,Urban,22659.0,Food,21,8,101,2742.0,Home & Kitchen,459.0,25,True,484.0,0.8888888888888888,0.5356773353803024,0.7551708239932593,0.7165718833204621,45-54,Low,4
#631,36,Male,Rural,106516.0,Sports,14,9,143,1700.0,Apparel,189.0,8,True,197.0,1.0,0.31832593532022824,0.29889826870796965,0.6231364977648997,35-44,High,0
#632,61,Male,Rural,94567.0,Travel,20,8,153,3496.0,Apparel,464.0,43,True,507.0,0.8888888888888888,0.6929546440610086,0.7917362204098504,0.7910032118684389,55-64,Medium,0
#633,56,Female,Urban,35037.0,Technology,28,5,157,4502.0,Books,379.0,4,False,383.0,0.5555555555555556,0.9027967826986617,0.5946010397290982,0.7157186561873076,55-64,Low,1
#634,44,Female,Rural,146498.0,Sports,7,2,89,3705.0,Home & Kitchen,7.99,28,True,35.99,0.2222222222222222,0.7365500784300637,0.042924595793389614,0.4357399948728676,35-44,High,4
#635,27,Female,Suburban,66738.0,Sports,21,0,80,3899.0,Electronics,364.0,7,True,371.0,0.0,0.7770166538731101,0.5755234415987027,0.4072098384027698,25-34,Medium,2
#636,43,Male,Suburban,123965.0,Food,23,3,87,718.0,Electronics,72.0,10,False,82.0,0.3333333333333333,0.11348997096418917,0.1160712866250139,0.2126776155963865,35-44,High,2
#637,36,Male,Suburban,91678.0,Travel,12,2,52,1232.0,Health & Beauty,427.0,36,False,463.0,0.2222222222222222,0.22070553682875546,0.7217850272650673,0.27149599429944665,35-44,Medium,3
#638,56,Male,Urban,32109.0,Technology,17,0,163,2215.0,Health & Beauty,170.0,2,False,172.0,0.0,0.4257500917798618,0.25915327260297927,0.21750286856123574,55-64,Low,3
#639,20,Female,Rural,42010.0,Food,17,2,99,2439.0,Books,205.0,26,True,231.0,0.2222222222222222,0.4724743850749257,0.35295146341075656,0.3479086196247922,18-24,Low,1
#640,62,Male,Urban,28787.0,Food,10,3,87,2839.0,Electronics,337.0,14,False,351.0,0.3333333333333333,0.5559106231018256,0.5437274447147105,0.4545325248672926,55-64,Low,2
#641,30,Female,Rural,128400.0,Travel,29,7,170,4376.0,Books,472.0,16,False,488.0,0.7777777777777777,0.8765143677201882,0.7615300233700577,0.8205844678110905,25-34,High,1
#642,45,Female,Suburban,28472.0,Technology,19,8,35,1587.0,Home & Kitchen,195.0,43,False,238.0,0.8888888888888888,0.29475519807762907,0.3640800623201539,0.5690478453669484,35-44,Low,4
#643,37,Male,Urban,135111.0,Travel,14,2,130,1657.0,Apparel,275.0,42,True,317.0,0.2222222222222222,0.3093565397323365,0.4896742500119235,0.28817786788074373,35-44,High,0
#644,45,Male,Rural,43383.0,Technology,11,5,54,2213.0,Electronics,7.99,17,True,24.990000000000002,0.5555555555555556,0.42533291058972733,0.025436797507193847,0.4439434895160967,35-44,Low,2
#645,25,Female,Rural,81709.0,Travel,2,9,72,1144.0,Home & Kitchen,566.0,46,True,612.0,1.0,0.2023495644628375,0.95866520405081,0.6369238244133579,18-24,Medium,4
#646,58,Male,Suburban,89785.0,Food,18,4,189,2531.0,Electronics,573.0,22,False,595.0,0.4444444444444444,0.4916647198211127,0.9316386066994166,0.5144129845894424,55-64,Medium,2
#647,56,Female,Urban,133253.0,Food,7,5,77,1682.0,Health & Beauty,590.01,4,True,594.01,0.5555555555555556,0.3145713046090178,0.9300647048536589,0.48456355755942393,55-64,High,3
#648,18,Male,Urban,54518.0,Fashion,12,3,163,1408.0,Books,178.0,19,False,197.0,0.3333333333333333,0.25741748156059135,0.29889826870796965,0.29572769357306306,<18,Low,1
#649,20,Male,Urban,73909.0,Sports,26,9,11,701.0,Health & Beauty,242.0,2,False,244.0,1.0,0.10994393084804593,0.37361886138535155,0.5368366550201559,18-24,Medium,3
#650,30,Female,Suburban,38351.0,Travel,2,5,151,1720.0,Apparel,203.0,39,False,242.0,0.5555555555555556,0.32249774722157326,0.37043926169695235,0.4321679124194032,25-34,Low,0
#651,45,Male,Urban,89624.0,Fashion,27,6,117,4968.0,Health & Beauty,543.0,9,True,552.0,0.6666666666666666,0.9999999999999999,0.8632772133988331,0.8363277213398833,35-44,Medium,3
#652,42,Female,Suburban,73330.0,Sports,20,8,39,4866.0,Electronics,462.0,19,False,481.0,0.8888888888888888,0.9787237593031405,0.7504014244606604,0.9154658341324793,35-44,Medium,2
#653,50,Male,Suburban,142477.0,Travel,18,9,58,200.0,Health & Beauty,80.0,16,False,96.0,1.0,0.005440042719353867,0.13832848444380852,0.4662808676680901,45-54,High,3
#654,55,Female,Suburban,35282.0,Technology,6,6,149,4371.0,Electronics,523.0,25,True,548.0,0.6666666666666666,0.8754714147448519,0.8569180140220346,0.7796539380373868,45-54,Low,2
#655,23,Female,Rural,104866.0,Sports,24,5,53,337.0,Apparel,417.0,48,False,465.0,0.5555555555555556,0.034016954243567064,0.7249646269534665,0.3378040921049518,18-24,High,0
#656,61,Male,Urban,127945.0,Food,10,0,170,4125.0,Health & Beauty,384.0,18,False,402.0,0.0,0.8241581283583086,0.6248072367688908,0.433351881438128,55-64,High,3
#657,62,Female,Urban,41778.0,Fashion,20,1,22,3018.0,Books,391.0,23,False,414.0,0.1111111111111111,0.5932483396188633,0.6438848348992862,0.38135023631841714,55-64,Low,1
#658,49,Male,Suburban,44264.0,Sports,15,0,87,2642.0,Books,126.0,21,True,147.0,0.0,0.5148182758735774,0.21940827649798889,0.2536090517929087,45-54,Low,1
#659,62,Male,Suburban,79675.0,Sports,5,8,135,2103.0,Books,494.0,11,False,505.0,0.8888888888888888,0.40238794513232984,0.7885566207214512,0.6599302373816935,55-64,Medium,1
#660,64,Male,Urban,25075.0,Food,20,9,107,1637.0,Health & Beauty,47.0,39,True,86.0,1.0,0.30518472783099154,0.12243048600181236,0.5995761761241274,55-64,Low,3
#661,38,Female,Suburban,95948.0,Travel,3,9,35,854.0,Health & Beauty,476.0,41,True,517.0,1.0,0.14185829189333513,0.8076342188518466,0.5945996532371856,35-44,Medium,3
#662,33,Female,Urban,68454.0,Technology,5,8,158,3468.0,Health & Beauty,464.0,4,False,468.0,0.8888888888888888,0.6871141073991256,0.7297340264860654,0.782174750978213,25-34,Medium,3
#663,38,Male,Rural,48365.0,Food,25,6,165,2358.0,Electronics,123.0,25,False,148.0,0.6666666666666666,0.4555785468744785,0.22099807634218852,0.5271101537277342,35-44,Low,2
#664,28,Male,Suburban,92766.0,Technology,8,1,57,3765.0,Apparel,474.0,32,False,506.0,0.1111111111111111,0.7490655141340987,0.7901464205656508,0.4660941234169095,25-34,Medium,0
#665,54,Female,Urban,68200.0,Travel,8,5,177,4335.0,Books,134.0,30,False,164.0,0.5555555555555556,0.867962153322431,0.24643487384938234,0.6652264563800322,45-54,Medium,1
#666,53,Male,Suburban,31002.0,Sports,8,3,75,640.0,Electronics,562.0,45,True,607.0,0.3333333333333333,0.09721990454894369,0.9507162048298119,0.28882057753000584,45-54,Low,2
#667,52,Male,Urban,33947.0,Technology,12,0,96,369.0,Books,23.0,26,True,49.0,0.0,0.04069185328571905,0.0636078917664266,0.024672123155216236,45-54,Low,1
#668,36,Female,Urban,99222.0,Fashion,24,0,88,3560.0,Electronics,566.0,36,False,602.0,0.0,0.7063044421453125,0.9427672056088139,0.412113719526272,35-44,Medium,2
#669,37,Male,Suburban,114840.0,Fashion,23,4,32,3508.0,Health & Beauty,235.0,34,True,269.0,0.4444444444444444,0.6954577312018155,0.41336385749034193,0.5542923647898512,35-44,High,3
#670,35,Female,Rural,136219.0,Food,8,1,90,605.0,Books,59.0,9,False,68.0,0.1111111111111111,0.08991923372158997,0.09381408880621929,0.09984506405533741,25-34,High,1
#671,64,Male,Urban,98610.0,Travel,11,3,57,1229.0,Health & Beauty,164.0,12,False,176.0,0.3333333333333333,0.22007976504355373,0.26551247197977773,0.2755871414675769,55-64,Medium,3
#672,58,Female,Urban,72142.0,Food,14,0,133,2179.0,Books,216.0,2,False,218.0,0.0,0.4182408303574408,0.33228406543616157,0.22143678020446453,55-64,Medium,1
#673,31,Male,Urban,76307.0,Food,8,3,139,3245.0,Home & Kitchen,183.0,38,False,221.0,0.3333333333333333,0.6405984046991289,0.33705346496876043,0.4719746286114841,25-34,Medium,4
#674,32,Male,Rural,24493.0,Food,29,5,93,3342.0,Electronics,569.0,5,True,574.0,0.5555555555555556,0.6608316924206521,0.8982528099712246,0.637199542586416,25-34,Low,2
#675,48,Female,Rural,144023.0,Fashion,24,9,29,461.0,Home & Kitchen,90.0,5,True,95.0,1.0,0.059882188031906015,0.1367386845996089,0.4906208530743186,45-54,High,4
#676,18,Male,Suburban,70085.0,Fashion,28,3,196,3820.0,Electronics,311.0,22,False,333.0,0.3333333333333333,0.7605379968627974,0.5151110475191174,0.5437532033401706,<18,Medium,2
#677,20,Female,Rural,54228.0,Food,10,0,55,1556.0,Apparel,557.0,5,False,562.0,0.0,0.28828888963054433,0.8791752118408293,0.2176475215178279,18-24,Low,0
#678,33,Male,Suburban,99676.0,Fashion,7,6,140,4167.0,Books,257.0,4,True,261.0,0.6666666666666666,0.832918933351133,0.400645458736745,0.7148780658816843,25-34,Medium,1
#679,40,Female,Suburban,71875.0,Travel,28,1,192,4295.0,Apparel,533.0,9,True,542.0,0.1111111111111111,0.8596185295197409,0.847379214956837,0.5215662597795672,35-44,Medium,0
#680,28,Female,Rural,51655.0,Food,17,8,21,1781.0,Apparel,533.0,29,True,562.0,0.8888888888888888,0.33522177352067545,0.8791752118408293,0.6387673192683868,25-34,Low,0
#681,29,Female,Suburban,63472.0,Fashion,4,2,49,1152.0,Electronics,52.0,22,False,74.0,0.2222222222222222,0.2040182892233755,0.10335288787141698,0.20214351893766067,25-34,Medium,2
#682,27,Female,Rural,69437.0,Technology,29,7,75,2609.0,Home & Kitchen,338.0,27,True,365.0,0.7777777777777777,0.5079347862363581,0.565984642533505,0.6351691180597115,25-34,Medium,4
#683,49,Male,Suburban,69416.0,Food,13,7,109,4827.0,Health & Beauty,171.0,10,False,181.0,0.7777777777777777,0.9705887260955178,0.2734614712007758,0.8141110738630606,45-54,Medium,3
#684,33,Male,Rural,79711.0,Food,4,2,87,781.0,Electronics,67.0,16,False,83.0,0.2222222222222222,0.1266311784534259,0.11766108646921353,0.168750138950963,25-34,Medium,2
#685,25,Female,Rural,26816.0,Travel,5,3,25,4032.0,Health & Beauty,300.0,42,True,342.0,0.3333333333333333,0.8047592030170544,0.5294192461169139,0.5650835659693658,18-24,Low,3
#686,55,Female,Suburban,97175.0,Sports,26,1,92,2229.0,Apparel,232.0,42,False,274.0,0.1111111111111111,0.4286703601108033,0.42131285671134,0.28503294772099547,45-54,Medium,0
#687,29,Female,Urban,84307.0,Sports,22,3,171,4949.0,Health & Beauty,68.0,10,True,78.0,0.3333333333333333,0.9960367786937222,0.10971208724821543,0.6091877591369965,25-34,Medium,3
#688,41,Male,Suburban,132728.0,Travel,4,8,53,4116.0,Home & Kitchen,506.0,6,False,512.0,0.8888888888888888,0.8222808130027033,0.7996852196308485,0.8499948878143013,35-44,High,4
#689,45,Male,Rural,66733.0,Travel,18,1,143,3402.0,Electronics,28.0,49,False,77.0,0.1111111111111111,0.6733471281246871,0.10812228740401582,0.3638184363965108,35-44,Medium,2
#690,25,Male,Urban,148202.0,Travel,6,2,109,819.0,Home & Kitchen,51.0,5,False,56.0,0.2222222222222222,0.13455762106598138,0.0747364906758239,0.168024578547274,18-24,High,4
#691,45,Male,Suburban,115028.0,Sports,24,3,31,174.0,Home & Kitchen,260.0,6,False,266.0,0.3333333333333333,1.6687247605381983e-05,0.4085944579577431,0.19086695505719672,35-44,High,4
#692,53,Female,Suburban,136450.0,Travel,24,4,27,1393.0,Electronics,590.01,47,False,637.01,0.4444444444444444,0.25428862263458263,0.9984260981542423,0.4142724900009864,45-54,High,2
#693,43,Female,Suburban,31240.0,Fashion,23,0,21,2022.0,Home & Kitchen,586.0,25,False,611.0,0.0,0.3854921069318826,0.9570754042066104,0.2691789885400082,35-44,Low,4
#694,25,Female,Urban,118234.0,Food,22,6,189,4257.0,Books,184.0,4,True,188.0,0.6666666666666666,0.8516920869071855,0.2845900701101731,0.7117204461192508,18-24,High,1
#695,45,Male,Rural,112493.0,Food,2,9,132,419.0,Books,23.0,40,True,63.0,1.0,0.05112138303908153,0.08586508958522121,0.48159113132610887,35-44,High,1
#696,45,Male,Suburban,145149.0,Technology,23,6,126,2249.0,Books,129.0,48,False,177.0,0.6666666666666666,0.4328421720121483,0.26710227182397733,0.5214892045878644,35-44,High,1
#697,54,Male,Suburban,118344.0,Technology,11,8,60,1552.0,Health & Beauty,291.0,32,True,323.0,0.8888888888888888,0.2874545272502753,0.4992130490771211,0.5792758421703359,45-54,High,3
#698,58,Female,Suburban,91363.0,Food,28,3,80,1655.0,Home & Kitchen,501.0,35,False,536.0,0.3333333333333333,0.308939358542202,0.8378404158916393,0.37280675293315485,55-64,Medium,4
#699,53,Female,Suburban,52762.0,Fashion,14,5,57,4307.0,Electronics,186.0,10,True,196.0,0.5555555555555556,0.862121616660548,0.29730846886377005,0.6676855743836236,45-54,Low,2
#700,44,Male,Suburban,28259.0,Sports,5,1,28,3132.0,Electronics,479.0,34,True,513.0,0.1111111111111111,0.6170276674565297,0.8012750194750481,0.4077899523029431,35-44,Low,2
#701,34,Female,Rural,70139.0,Sports,6,3,15,560.0,Health & Beauty,571.0,36,False,607.0,0.3333333333333333,0.08053265694356374,0.9507162048298119,0.28131131610758486,25-34,Medium,3
#702,26,Male,Rural,148266.27,Fashion,10,1,93,986.0,Electronics,492.0,6,True,498.0,0.1111111111111111,0.16939225044221207,0.7774280218120538,0.2039693148802008,25-34,High,2
#703,50,Male,Suburban,34849.0,Sports,8,9,164,3633.0,Books,513.0,43,False,556.0,1.0,0.7215315555852218,0.8696364127756315,0.861652841290913,45-54,Low,1
#704,37,Female,Urban,101768.0,Travel,14,4,62,4036.0,Home & Kitchen,67.0,46,True,113.0,0.4444444444444444,0.8055935653973233,0.16535508179520197,0.5790526126083156,35-44,High,4
#705,30,Male,Rural,126108.0,Food,24,6,116,1215.0,Electronics,467.0,16,False,483.0,0.6666666666666666,0.21715949671261223,0.7535810241490597,0.4730798759355815,25-34,High,2
#706,45,Female,Urban,109709.0,Food,3,0,110,1175.0,Electronics,285.0,19,True,304.0,0.0,0.20881587290992223,0.46900685203732845,0.14086782801319786,35-44,High,2
#707,46,Male,Rural,74869.0,Fashion,12,9,57,3976.0,Apparel,417.0,34,False,451.0,1.0,0.7930781296932884,0.702707429134672,0.8771559012754471,45-54,Medium,0
#708,30,Female,Suburban,146888.0,Sports,16,9,144,4715.0,Apparel,100.0,25,True,125.0,1.0,0.9472265794479858,0.18443267992559736,0.8946952287441533,25-34,High,0
#709,63,Female,Rural,83095.0,Technology,28,6,196,2024.0,Apparel,189.0,31,False,220.0,0.6666666666666666,0.38590928812201714,0.3354636651245608,0.5072055461673638,55-64,Medium,0
#710,52,Female,Suburban,137886.0,Technology,23,9,78,1026.0,Home & Kitchen,388.0,49,True,437.0,1.0,0.17773587424490206,0.6804502313158773,0.5980261665417937,45-54,High,4
#711,23,Male,Rural,90910.0,Sports,17,5,20,4752.0,Books,241.0,41,False,282.0,0.5555555555555556,0.954944431465474,0.4340312554649369,0.723128119705957,18-24,Medium,1
#712,35,Male,Suburban,106710.0,Technology,1,5,152,2381.0,Books,417.0,17,True,434.0,0.5555555555555556,0.4603761305610252,0.6756808317832785,0.5247373419307892,25-34,High,1
#713,22,Female,Suburban,43567.0,Fashion,23,7,140,1155.0,Books,176.0,47,False,223.0,0.7777777777777777,0.20464406100857724,0.34023306465715963,0.47611313391957566,18-24,Low,1
#714,64,Female,Suburban,55292.0,Fashion,10,7,131,4774.0,Home & Kitchen,387.0,30,True,417.0,0.7777777777777777,0.9595334245569536,0.6486542344318851,0.8466554644938176,55-64,Low,4
#715,42,Male,Suburban,94813.0,Sports,25,5,78,641.0,Home & Kitchen,471.0,39,False,510.0,0.5555555555555556,0.09742849514401095,0.7965056199424493,0.37349338480904987,35-44,Medium,4
#716,19,Male,Urban,117136.0,Technology,23,2,32,2261.0,Apparel,233.0,31,False,264.0,0.2222222222222222,0.4353452591529553,0.40541485826934387,0.3364468524457643,18-24,High,0
#717,27,Male,Suburban,71631.0,Fashion,10,4,190,2351.0,Electronics,452.0,19,False,471.0,0.4444444444444444,0.45411841270900777,0.7345034260186643,0.47780362832091994,25-34,Medium,2
#718,47,Female,Urban,29885.0,Fashion,21,1,46,1152.0,Health & Beauty,277.0,35,False,312.0,0.1111111111111111,0.2040182892233755,0.4817252507909254,0.1899807552296115,45-54,Low,3
#719,62,Male,Urban,79659.0,Travel,24,4,18,4669.0,Health & Beauty,229.0,29,True,258.0,0.4444444444444444,0.9376314120748923,0.39587605920414615,0.6615217413541162,55-64,Medium,3
#720,22,Male,Suburban,74306.0,Travel,2,8,24,2844.0,Electronics,171.0,1,True,172.0,0.8888888888888888,0.5569535760771618,0.25915327260297927,0.6765444364950206,18-24,Medium,2
#721,50,Female,Urban,86314.0,Fashion,9,9,140,3969.0,Apparel,213.0,4,True,217.0,1.0,0.7916179955278176,0.33069426559196197,0.8392975245467141,45-54,Medium,0
#722,18,Male,Rural,85087.0,Sports,22,0,102,4581.0,Electronics,282.0,28,False,310.0,0.0,0.9192754397089744,0.47854565110252617,0.4615285129792911,<18,Medium,2
#723,35,Male,Suburban,49165.0,Food,13,9,26,4257.0,Electronics,41.0,18,False,59.0,1.0,0.8516920869071855,0.07950589020842275,0.8412120281290757,25-34,Low,2
#724,49,Male,Urban,78929.0,Food,25,4,163,4710.0,Health & Beauty,122.0,26,False,148.0,0.4444444444444444,0.9461836264726495,0.22099807634218852,0.647882439546911,45-54,Medium,3
#725,64,Female,Suburban,87028.0,Fashion,16,5,158,4625.0,Apparel,227.0,40,False,267.0,0.5555555555555556,0.9284534258919334,0.41018425780194273,0.7088224674315643,55-64,Medium,0
#726,28,Female,Suburban,115998.0,Fashion,18,6,81,4775.0,Home & Kitchen,294.0,19,False,313.0,0.6666666666666666,0.9597420151520208,0.48331505063512503,0.7802154118819218,25-34,High,4
#727,38,Female,Suburban,69812.0,Fashion,19,8,158,1660.0,Health & Beauty,267.0,6,True,273.0,0.8888888888888888,0.3099823115175383,0.4197230568671404,0.5814643458696063,35-44,Medium,3
#728,43,Female,Urban,70500.0,Sports,12,5,130,3862.0,Home & Kitchen,541.0,1,True,542.0,0.5555555555555556,0.7692988018556219,0.847379214956837,0.6809223823307137,35-44,Medium,4
#729,42,Female,Rural,99151.0,Travel,8,4,20,1264.0,Apparel,451.0,8,True,459.0,0.4444444444444444,0.22738043587090748,0.7154258278882689,0.37386377893073525,35-44,Medium,0
#730,39,Female,Rural,78643.0,Fashion,17,6,175,2822.0,Electronics,449.0,33,False,482.0,0.6666666666666666,0.5523645829856824,0.75199122430486,0.623763184774043,35-44,Medium,2
#731,44,Female,Urban,64900.0,Fashion,15,0,81,2458.0,Books,61.0,43,False,104.0,0.0,0.47643760638120347,0.15104688319740545,0.22950161119128212,35-44,Medium,1
#732,30,Male,Suburban,62946.0,Technology,10,4,115,570.0,Books,502.0,21,False,523.0,0.4444444444444444,0.08261856289423622,0.8171730179170442,0.3188956550941107,25-34,Medium,1
#733,50,Male,Urban,27851.0,Sports,15,1,134,1516.0,Apparel,147.0,24,False,171.0,0.1111111111111111,0.27994526582785434,0.25756347275877967,0.2017317168984124,45-54,Low,0
